"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	Deaths	Population	Crude Rate
	"2013"	"2013"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1170	341358	342.7
	"2013"	"2013"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1888	457593	412.6
	"2013"	"2013"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	800	251916	317.6
	"2013"	"2013"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	547	277095	197.4
	"2013"	"2013"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	839	352311	238.1
	"2013"	"2013"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1384	470427	294.2
	"2013"	"2013"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	651	248762	261.7
	"2013"	"2013"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	882	270750	325.8
	"2013"	"2013"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1320	350126	377.0
	"2013"	"2013"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2171	467587	464.3
	"2013"	"2013"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	916	255029	359.2
	"2013"	"2013"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	619	296285	208.9
	"2013"	"2013"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	986	379867	259.6
	"2013"	"2013"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1636	510671	320.4
	"2013"	"2013"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	640	270846	236.3
	"2013"	"2013"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1043	290244	359.4
	"2013"	"2013"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1508	376719	400.3
	"2013"	"2013"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2482	505066	491.4
	"2013"	"2013"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1048	275595	380.3
	"2013"	"2013"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	698	305603	228.4
	"2013"	"2013"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1116	396076	281.8
	"2013"	"2013"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1958	532132	368.0
	"2013"	"2013"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	804	284154	282.9
	"2013"	"2013"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1204	296964	405.4
	"2013"	"2013"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1747	392286	445.3
	"2013"	"2013"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2772	523436	529.6
	"2013"	"2013"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1305	286941	454.8
	"2013"	"2013"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	813	305667	266.0
	"2013"	"2013"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1285	403813	318.2
	"2013"	"2013"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2027	537864	376.9
	"2013"	"2013"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	881	292827	300.9
	"2013"	"2013"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1324	297520	445.0
	"2013"	"2013"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1957	397045	492.9
	"2013"	"2013"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3212	526439	610.1
	"2013"	"2013"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1397	293635	475.8
	"2013"	"2013"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	903	311095	290.3
	"2013"	"2013"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1383	412081	335.6
	"2013"	"2013"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2316	542095	427.2
	"2013"	"2013"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1010	299191	337.6
	"2013"	"2013"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1478	302048	489.3
	"2013"	"2013"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2149	403988	531.9
	"2013"	"2013"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3588	529280	677.9
	"2013"	"2013"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1617	299379	540.1
	"2013"	"2013"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1024	319977	320.0
	"2013"	"2013"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1535	424671	361.5
	"2013"	"2013"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2455	554290	442.9
	"2013"	"2013"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1085	309458	350.6
	"2013"	"2013"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1615	311066	519.2
	"2013"	"2013"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2502	415901	601.6
	"2013"	"2013"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3756	539380	696.4
	"2013"	"2013"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1764	308002	572.7
	"2013"	"2013"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1027	321093	319.8
	"2013"	"2013"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1633	424978	384.3
	"2013"	"2013"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2625	554783	473.2
	"2013"	"2013"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1189	312886	380.0
	"2013"	"2013"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1805	312900	576.9
	"2013"	"2013"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2586	418077	618.5
	"2013"	"2013"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4211	541825	777.2
	"2013"	"2013"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1775	312636	567.8
	"2013"	"2013"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1132	318984	354.9
	"2013"	"2013"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1752	418304	418.8
	"2013"	"2013"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2764	546010	506.2
	"2013"	"2013"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1241	306854	404.4
	"2013"	"2013"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1814	308575	587.9
	"2013"	"2013"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2831	410167	690.2
	"2013"	"2013"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4483	527547	849.8
	"2013"	"2013"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1972	304569	647.5
	"2014"	"2014"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	411	257798	159.4
	"2014"	"2014"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	655	335761	195.1
	"2014"	"2014"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1140	465004	245.2
	"2014"	"2014"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	475	252187	188.4
	"2014"	"2014"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	729	253234	287.9
	"2014"	"2014"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1028	337870	304.3
	"2014"	"2014"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1701	464266	366.4
	"2014"	"2014"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	734	260878	281.4
	"2014"	"2014"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	448	257168	174.2
	"2014"	"2014"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	692	330871	209.1
	"2014"	"2014"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1261	452586	278.6
	"2014"	"2014"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	575	242599	237.0
	"2014"	"2014"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	710	252207	281.5
	"2014"	"2014"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1050	332139	316.1
	"2014"	"2014"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1879	451937	415.8
	"2014"	"2014"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	856	251008	341.0
	"2014"	"2014"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	548	266848	205.4
	"2014"	"2014"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	763	341422	223.5
	"2014"	"2014"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1368	460856	296.8
	"2014"	"2014"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	567	245028	231.4
	"2014"	"2014"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	868	260331	333.4
	"2014"	"2014"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1223	339900	359.8
	"2014"	"2014"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2063	457467	451.0
	"2014"	"2014"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	938	251436	373.1
	"2014"	"2014"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	640	275667	232.2
	"2014"	"2014"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	902	350852	257.1
	"2014"	"2014"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1586	470500	337.1
	"2014"	"2014"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	640	248347	257.7
	"2014"	"2014"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1022	269358	379.4
	"2014"	"2014"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1445	348569	414.6
	"2014"	"2014"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2303	467170	493.0
	"2014"	"2014"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1016	254209	399.7
	"2014"	"2014"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	701	294613	237.9
	"2014"	"2014"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1077	378138	284.8
	"2014"	"2014"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1827	510523	357.9
	"2014"	"2014"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	751	270326	277.8
	"2014"	"2014"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1189	288454	412.2
	"2014"	"2014"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1648	375086	439.4
	"2014"	"2014"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2671	504228	529.7
	"2014"	"2014"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1161	274469	423.0
	"2014"	"2014"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	796	303758	262.1
	"2014"	"2014"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1172	394178	297.3
	"2014"	"2014"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2061	531883	387.5
	"2014"	"2014"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	869	283439	306.6
	"2014"	"2014"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1288	295069	436.5
	"2014"	"2014"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1839	389773	471.8
	"2014"	"2014"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3135	521794	600.8
	"2014"	"2014"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1371	286360	478.8
	"2014"	"2014"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	887	303644	292.1
	"2014"	"2014"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1420	401483	353.7
	"2014"	"2014"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2291	537852	426.0
	"2014"	"2014"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	992	291928	339.8
	"2014"	"2014"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1386	295754	468.6
	"2014"	"2014"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2142	395100	542.1
	"2014"	"2014"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3465	524704	660.4
	"2014"	"2014"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1493	291669	511.9
	"2014"	"2014"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	942	308829	305.0
	"2014"	"2014"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1565	409625	382.1
	"2014"	"2014"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2534	541841	467.7
	"2014"	"2014"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1044	298091	350.2
	"2014"	"2014"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1537	299439	513.3
	"2014"	"2014"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2307	401208	575.0
	"2014"	"2014"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3879	527266	735.7
	"2014"	"2014"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1654	298083	554.9
	"2014"	"2014"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1022	317595	321.8
	"2014"	"2014"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1665	422018	394.5
	"2014"	"2014"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2781	553755	502.2
	"2014"	"2014"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1193	308339	386.9
	"2014"	"2014"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1732	308247	561.9
	"2014"	"2014"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2693	412801	652.4
	"2014"	"2014"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4235	537158	788.4
	"2014"	"2014"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1822	306143	595.1
	"2014"	"2014"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1112	318528	349.1
	"2014"	"2014"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1734	422443	410.5
	"2014"	"2014"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2909	554225	524.9
	"2014"	"2014"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1252	311680	401.7
	"2014"	"2014"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1864	309899	601.5
	"2014"	"2014"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2827	414739	681.6
	"2014"	"2014"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4516	539287	837.4
	"2014"	"2014"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1992	310648	641.2
	"2015"	"2015"	"45 years"	"45"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	460	262829	175.0
	"2015"	"2015"	"45 years"	"45"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	683	347840	196.4
	"2015"	"2015"	"45 years"	"45"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1236	488742	252.9
	"2015"	"2015"	"45 years"	"45"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	510	264275	193.0
	"2015"	"2015"	"45 years"	"45"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	676	260395	259.6
	"2015"	"2015"	"45 years"	"45"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1050	350591	299.5
	"2015"	"2015"	"45 years"	"45"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1795	487637	368.1
	"2015"	"2015"	"45 years"	"45"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	812	276392	293.8
	"2015"	"2015"	"46 years"	"46"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	454	256306	177.1
	"2015"	"2015"	"46 years"	"46"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	763	334282	228.3
	"2015"	"2015"	"46 years"	"46"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1277	465841	274.1
	"2015"	"2015"	"46 years"	"46"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	536	252379	212.4
	"2015"	"2015"	"46 years"	"46"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	808	251742	321.0
	"2015"	"2015"	"46 years"	"46"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1145	336377	340.4
	"2015"	"2015"	"46 years"	"46"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1866	464406	401.8
	"2015"	"2015"	"46 years"	"46"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	863	260366	331.5
	"2015"	"2015"	"47 years"	"47"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	550	255748	215.1
	"2015"	"2015"	"47 years"	"47"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	772	329276	234.5
	"2015"	"2015"	"47 years"	"47"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1321	453322	291.4
	"2015"	"2015"	"47 years"	"47"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	517	242641	213.1
	"2015"	"2015"	"47 years"	"47"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	813	250690	324.3
	"2015"	"2015"	"47 years"	"47"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1171	330373	354.4
	"2015"	"2015"	"47 years"	"47"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	1933	451640	428.0
	"2015"	"2015"	"47 years"	"47"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	918	250708	366.2
	"2015"	"2015"	"48 years"	"48"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	601	265426	226.4
	"2015"	"2015"	"48 years"	"48"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	926	339774	272.5
	"2015"	"2015"	"48 years"	"48"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1559	461385	337.9
	"2015"	"2015"	"48 years"	"48"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	609	244833	248.7
	"2015"	"2015"	"48 years"	"48"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	916	258723	354.0
	"2015"	"2015"	"48 years"	"48"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1326	338230	392.0
	"2015"	"2015"	"48 years"	"48"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2218	456776	485.6
	"2015"	"2015"	"48 years"	"48"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	976	250841	389.1
	"2015"	"2015"	"49 years"	"49"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	673	273938	245.7
	"2015"	"2015"	"49 years"	"49"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	961	348877	275.5
	"2015"	"2015"	"49 years"	"49"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1678	471078	356.2
	"2015"	"2015"	"49 years"	"49"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	687	248274	276.7
	"2015"	"2015"	"49 years"	"49"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1089	267470	407.1
	"2015"	"2015"	"49 years"	"49"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1516	346668	437.3
	"2015"	"2015"	"49 years"	"49"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	2539	466656	544.1
	"2015"	"2015"	"49 years"	"49"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1112	253231	439.1
	"2015"	"2015"	"50 years"	"50"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	761	292582	260.1
	"2015"	"2015"	"50 years"	"50"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1170	375868	311.3
	"2015"	"2015"	"50 years"	"50"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	1958	511220	383.0
	"2015"	"2015"	"50 years"	"50"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	829	269900	307.2
	"2015"	"2015"	"50 years"	"50"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1254	286432	437.8
	"2015"	"2015"	"50 years"	"50"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	1834	372244	492.7
	"2015"	"2015"	"50 years"	"50"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3016	503399	599.1
	"2015"	"2015"	"50 years"	"50"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1233	273795	450.3
	"2015"	"2015"	"51 years"	"51"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	869	301509	288.2
	"2015"	"2015"	"51 years"	"51"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1329	391716	339.3
	"2015"	"2015"	"51 years"	"51"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2210	532136	415.3
	"2015"	"2015"	"51 years"	"51"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	955	282936	337.5
	"2015"	"2015"	"51 years"	"51"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1362	293034	464.8
	"2015"	"2015"	"51 years"	"51"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2077	387455	536.1
	"2015"	"2015"	"51 years"	"51"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3500	520571	672.3
	"2015"	"2015"	"51 years"	"51"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1405	284418	494.0
	"2015"	"2015"	"52 years"	"52"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	948	301100	314.8
	"2015"	"2015"	"52 years"	"52"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1538	398959	385.5
	"2015"	"2015"	"52 years"	"52"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2456	538162	456.4
	"2015"	"2015"	"52 years"	"52"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1116	291129	383.3
	"2015"	"2015"	"52 years"	"52"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1537	293059	524.5
	"2015"	"2015"	"52 years"	"52"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2262	392125	576.9
	"2015"	"2015"	"52 years"	"52"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	3802	523065	726.9
	"2015"	"2015"	"52 years"	"52"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1553	290370	534.8
	"2015"	"2015"	"53 years"	"53"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1080	306485	352.4
	"2015"	"2015"	"53 years"	"53"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1648	406877	405.0
	"2015"	"2015"	"53 years"	"53"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2708	541709	499.9
	"2015"	"2015"	"53 years"	"53"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1161	297443	390.3
	"2015"	"2015"	"53 years"	"53"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1628	296393	549.3
	"2015"	"2015"	"53 years"	"53"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2603	397983	654.0
	"2015"	"2015"	"53 years"	"53"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4197	525629	798.5
	"2015"	"2015"	"53 years"	"53"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	1788	296279	603.5
	"2015"	"2015"	"54 years"	"54"	"Female"	"F"	"Census Region 1: Northeast"	"CENS-R1"	1154	314918	366.4
	"2015"	"2015"	"54 years"	"54"	"Female"	"F"	"Census Region 2: Midwest"	"CENS-R2"	1876	419133	447.6
	"2015"	"2015"	"54 years"	"54"	"Female"	"F"	"Census Region 3: South"	"CENS-R3"	2844	553601	513.7
	"2015"	"2015"	"54 years"	"54"	"Female"	"F"	"Census Region 4: West"	"CENS-R4"	1284	307610	417.4
	"2015"	"2015"	"54 years"	"54"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	1886	305045	618.3
	"2015"	"2015"	"54 years"	"54"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	2802	409110	684.9
	"2015"	"2015"	"54 years"	"54"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	4566	535001	853.5
	"2015"	"2015"	"54 years"	"54"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	2064	304294	678.3
